call_id,primary_call_reason
1368976106,seating
2358452581,voluntary change
7902265577,products and services
184862797,seating
8281130254,irrops
7795248512,checkout
6348270349,checkout
195835540,etc
5370568609,checkout
6980707824,baggage
1956999526,schedule change
5769293443,voluntary change
666730695,irrops
6209663624,irrops
9862001898,post flight
5627545243,products and services
3563958129,post flight
1788960738,post flight
5817851657,irrops
4992386981,products and services
8600904180,check in
5906311526,voluntary cancel
2734809567,irrops
9050667620,baggage
9099228054,etc
822864573,mileage plus
8102340001,check in
6257174868,irrops
9903912473,voluntary cancel
6267231719,irrops
3656577156,seating
3665282294,upgrade
7376174162,irrops
3749240010,seating
492751307,upgrade
8182114888,traveler updates
5178380728,voluntary change
5007256688,upgrade
8288797114,baggage
7855557067,baggage
8690640493,traveler updates
9983329368,irrops
4304563754,seating
9336573399,irrops
5069084098,communications
2257300253,baggage
3309869794,post flight
1299102713,upgrade
9704828394,traveler updates
1372043143,booking
5369941221,voluntary cancel
9118180789,irrops
1052462908,voluntary change
5688549423,irrops
7009317622,upgrade
4095595428,upgrade
6062198640,irrops
2680155629,products and services
3422971733,mileage plus
4243491714,upgrade
9781938151,irrops
2704404711,products and services
5809247600,mileage plus
2581341707,mileage plus
5915122663,irrops
606389991,post flight
9565664718,voluntary cancel
2991234611,communications
3148568605,upgrade
4874379894,irrops
5115105626,irrops
682058944,mileage plus
5728186356,checkout
9165778913,products and services
2150825870,seating
993194770,seating
9782132046,products and services
2100678081,irrops
4088715266,products and services
3524742669,irrops
9833297418,mileage plus
8118003281,voluntary change
4181734835,seating
7621635958,irrops
5079065242,upgrade
1997929260,voluntary change
2222743928,irrops
6759546608,irrops
7584864708,irrops
6370961860,baggage
5730089474,upgrade
3674436580,voluntary change
6509601530,communications
4955371113,irrops
3241735617,products and services
1447909433,irrops
7779616534,baggage
331894334,mileage plus
8125657563,communications
263384880,mileage plus
3234281980,schedule change
1468237354,irrops
3433574773,check in
7201528191,irrops
48680526,schedule change
6958010498,post flight
5029862727,post flight
9238978027,voluntary cancel
7346302051,voluntary change
9197373261,seating
1187936029,irrops
6840751503,post flight
6323309703,seating
6987658531,irrops
1235492019,seating
9552457384,irrops
9825459574,voluntary change
3621118434,irrops
6356628281,voluntary change
4591083356,seating
6166200285,voluntary change
409236994,voluntary change
4009120110,voluntary change
9036369065,voluntary change
9552650970,post flight
9960767164,communications
6833654559,upgrade
6119414926,booking
2914991127,mileage plus
2864128142,other topics
264575694,mileage plus
1506408037,irrops
552078032,upgrade
6965891348,irrops
8918114253,voluntary change
6191757713,communications
9054326290,seating
8020161673,post flight
295461562,digital support
310505010,mileage plus
1887905806,voluntary change
6321175579,booking
6928325839,irrops
8915606239,products and services
1613786952,irrops
4492301527,voluntary change
8975644549,voluntary change
7069489064,post flight
7225217728,products and services
6906640270,checkout
683514216,communications
6842485154,irrops
2626748205,seating
2246068198,irrops
1456336325,irrops
2648646888,unaccompanied minor
5744176607,irrops
5397165073,baggage
2083261821,post flight
2661076379,mileage plus
4193711918,irrops
5547247799,upgrade
7777795260,post flight
6727195625,check in
3884196551,irrops
3881394753,seating
4568120704,irrops
7323296350,irrops
662753322,irrops
737071925,irrops
5360731779,irrops
2414237964,booking
4391124360,voluntary change
959118947,mileage plus
9811309180,seating
3885952651,voluntary cancel
9184152212,irrops
8271045226,post flight
7384285425,mileage plus
3116902240,products and services
7375209159,mileage plus
4769906804,booking
8565317629,baggage
1144532284,communications
6371802590,schedule change
3381990871,irrops
2187832196,post flight
4234287440,upgrade
7767060397,seating
4169137556,voluntary change
531091283,post flight
9980787185,voluntary cancel
3150668650,irrops
9101939124,irrops
1098427789,baggage
3343439287,voluntary change
6471925534,voluntary change
3242316050,mileage plus
9869176097,etc
1825641842,post flight
924589111,irrops
8055526982,voluntary change
5810615982,voluntary change
5512112342,irrops
7448476773,voluntary change
1183437169,irrops
2768438409,mileage plus
8910329504,communications
7575085665,booking
385167094,voluntary change
3300098370,products and services
4177405991,booking
7144758642,seating
6286894418,communications
1302928364,communications
8254708880,voluntary change
491615463,mileage plus
5582038730,communications
6139361103,irrops
1027812415,post flight
7804777274,communications
7594490494,irrops
2572571520,communications
6145253044,irrops
1773774036,communications
4756292727,voluntary change
137031059,booking
6893339378,products and services
5255976433,communications
6494249011,communications
5952488393,communications
7558640450,communications
9467252893,irrops
6461039797,mileage plus
8327285360,irrops
618166623,post flight
262109339,irrops
2518839714,post flight
2083994638,mileage plus
5115627884,products and services
9251347292,mileage plus
1857704206,voluntary change
2281006942,schedule change
3219150610,voluntary change
5388641712,booking
7196055248,voluntary change
2056773244,voluntary change
8544800067,irrops
3720320875,products and services
2969648190,disability
706532998,voluntary cancel
8454159942,irrops
9541200176,booking
7205934436,mileage plus
3757028913,communications
5536297155,irrops
4936048379,mileage plus
6521871265,irrops
1544675888,irrops
1305302055,booking
4328520215,irrops
2445439055,mileage plus
3792886734,voluntary change
3157357862,products and services
9333490226,irrops
3180769242,communications
8115158281,post flight
9351019886,mileage plus
385355872,check in
4904637042,checkout
3947709716,voluntary cancel
3853214358,irrops
9028606705,booking
5511563235,irrops
1654721424,etc
4012898311,irrops
6986024007,voluntary change
9623746281,checkout
7087151571,upgrade
7804152824,irrops
8865172724,voluntary change
9130467775,irrops
2237778660,irrops
1024091737,booking
3221680629,voluntary cancel
4541952257,irrops
6086865085,mileage plus
810513560,post flight
3658914533,check in
2809469857,voluntary change
4098472115,irrops
4995151642,baggage
3447578424,irrops
4734592118,irrops
7123382375,voluntary change
1896282916,products and services
9342291357,irrops
6252511853,communications
1408164409,etc
7839801492,mileage plus
1276872331,upgrade
8304916146,communications
3938190448,products and services
1228441966,digital support
5411908706,post flight
589494020,voluntary change
6807593244,voluntary change
8387435888,irrops
8570641858,traveler updates
990395172,baggage
5915155546,communications
8557833523,mileage plus
2265014597,traveler updates
9949889664,irrops
1034667648,other topics
3003022359,voluntary change
5493387619,seating
9760008929,booking
1596202834,mileage plus
5709781098,voluntary change
7700846149,communications
4209229525,voluntary change
9569758838,seating
4722274080,products and services
5516335287,voluntary change
2880629916,irrops
3376454260,post flight
8250354279,products and services
7586219622,voluntary cancel
6529862297,voluntary change
7917273862,booking
1634027798,upgrade
4276513656,checkout
8405829853,products and services
6202171339,irrops
1446535129,post flight
8994721121,voluntary change
1067879291,voluntary change
2161150808,seating
9373942609,irrops
8180223571,seating
3173701640,products and services
2975325160,voluntary change
2020257444,post flight
1796433613,check in
7929356999,irrops
9194172901,products and services
3928603716,voluntary change
5431863234,etc
8732711964,other topics
8187672703,booking
8776411828,communications
3209184097,post flight
3550927621,baggage
5810626522,booking
6029519726,post flight
5554124662,schedule change
485882080,voluntary cancel
2491087147,products and services
5300123430,voluntary change
6579576440,seating
1030309748,mileage plus
4433193563,etc
7158834836,mileage plus
6434594730,voluntary change
125391636,irrops
9350604850,baggage
6273997970,upgrade
3358269003,digital support
5013164075,disability
8617550759,products and services
9020567073,booking
5087216754,mileage plus
5693138814,seating
23106595,voluntary change
6106668026,irrops
4843913644,booking
6004797008,upgrade
522982993,post flight
6516558878,booking
6836330204,irrops
7103500097,voluntary change
5399101393,check in
6793437630,post flight
4457944310,baggage
4159983824,voluntary change
9411059559,voluntary change
5062802403,irrops
8837246774,booking
3081641980,check in
9000590237,products and services
7917531167,traveler updates
2126451453,communications
1978846879,products and services
9215652909,products and services
7020704391,products and services
2879984138,mileage plus
6371962645,check in
9813176096,communications
